"id","profileName","text","date","title","rating","images","helpful","Style"
"R2AACFLTLGNZW6","C Richards","
  I have an older Samsung smart tv and held off ordering any kind of Roku-like device for fear it wouldn't work with my tv. Comments I read suggested the Roku Express for my circumstances. Wow. So easy to set up, even for this 70-year-old woman. Beautiful picture quality. So many channel options. Particularly timely due to the quarantine. Now, with so many viewing options, my fear is that I'll never want to leave the house. Highly recommend for anyone who just wants a simple device that works really well.
","Reviewed in the United States on May 18, 2020","LOVE LOVE LOVE",5,"","1","Roku Express HD"
"R1MTUER5JQZBQ8","Alph","
  Overall it's an awesome product that delivers a ton of HD streaming options, and I'm very happy with it.  So let's skip past all the cool things that have already been said and go to one small flaw I've noticed: the remote control interface.  To explain: I got the Roku Express to replace an older ROKU Stick from years ago.  The main difference I've noticed between the newer Express model and the older Stick model: the Express unit can't just hang from/stick out of the back of my TV - it absolutely HAS to be positioned to face the front of the viewing area where you sit in order to receive input from the remote control, and the remote HAS to be aimed towards the Express when you use it (whereas the Stick could receive signals from the remote no matter where it was pointed...I could just leave the remote rested on an end table pointed it any odd direction - even backwards - and the Stick would faithfully accept remote input every time....not so with the Express).  That being said, this isn't a deal breaker because it isn't all that difficult to find the right spot to face the Express towards the front...and while the Express remote still doesn't work from every angle, it's good enough.  I also found a workaround solution for this issue by installing the Roku app on my smartphone - the app comes with a fully functional remote which for some reason DOES control the Express from any angle (just like the old Stick remote)...which begs the question, why didn't they just give the newer Express and remote the capability of interfacing at any angle like the older Stick model?  But again, aside from this one small gripe, the Express is so awesome in every other way that it's still worthy of five stars.
","Reviewed in the United States on May 2, 2021","Overall awesome, but one small flaw",5,"","0","Roku Express HD"
"R349IQ23Z78DRQ","Gcheezpuff","
  I have multiple smart devices in my house including bluray players, cable boxes, and TVs. That being said I previously purchased 3 firestick HDs (which I love), and this Roku Express because the smart sticks seems to carry the bulk of all apps available and keep them updated. The only reason I got the Roku device over another firestick was because it supports the Xfinity Stream app and allows me to get live TV on my screened porch without needing to run a coax cable for a box... basically I want live sports out there. It works fine and accomplished what I wanted, but I much prefer the firesticks interface and what seems to be better developed apps and remote control with built in Alexa. The Roku is a little less intuitive and the interface is clumsy. I also can’t get Apple TV to login despite it being a supported device. All my firesticks set up much quicker and are easier to use. The Roku is about $10 cheaper than the firestick HD to be fair and it works perfectly fine, but if you don’t need something specifically only being offered on the Roku, I recommend going with the firestick HD. I haven’t investigated the Roku channels or specific apps so maybe there is some value there I haven’t picked up on yet.
","Reviewed in the United States on May 8, 2020","Does the job, but I prefer the firestick HD",4,"","1","Roku Express HD"
"R2YOXFRDMU5WA","Mr. Mike","
  I put Roku sticks on all of my Samsung ""smart"" TVs because I was sick of dealing with slow updates and lack of apps.  My apps on Roku are kept up to date, but they still don't get all the features that Android TV devices get.  I have 5 Rokus, an Amazon Fire Stick, TiVo Stream, Apple TV, and Chromecast.  I went with all Roku because their apps are the most up to date and the user interface is easy.  After playing around with the Fire Stick and TiVo (both Android), I've found that those apps are just as up to date or more and I can side load any app I want.Roku and YouTube are in a heated battle right now and it looks like Roku might block YouTube because they can't come to an agreement.  I don't want a device that leverages its large user base to force providers into contracts.  I'm not a fan of the user interfaces on TiVo or Fire Stick, but at least they don't block me from side loading apps that aren't in the app stores.My advice to you is to find a pure Android TV device.  They aren't locked down to weird interfaces like Amazon & TiVo and they won't ever block you from putting any app you want on them.  They might cost a little more up front because they aren't making more off of you with tons of ads, but in the long run, they don't play politics and they don't have a say in which apps you get to have access to.I'll try to remember to update this when I find a good Android device.  I've heard really good things about Shield, but it's pretty expensive to add to ask of my TVs.
","Reviewed in the United States on May 8, 2021","Roku decides which apps you can use",1,"","0","Roku Express HD"
"R1OUX1IMDWCKG6","The Dude","
  If your ""smart"" TV has WiFi problems like both my Sony and LG TV's do, the Roku Express will likely solve those problems. I'm not saying it's perfect for everyone, as one reviewer who gave it 1 star angrily (albeit correctly) noted, it ""does not offer a native web browser to surf the internet...game over."" But another complaint I read that might be taken seriously (as it could actually be an issue in some instances) is that it only supports WiFi transmission up to 2.4 GHz. To be sure, if all things were equal, something like the Firestick (which also supports 5.0) might be the better choice, but since the Roku Express is currently $10 cheaper, and 2.4 is perfect for my needs, I'm personally happy with the Roku Express.
","Reviewed in the United States on May 1, 2020","perfect to circumvent your TV's WiFi problems",5,"","1","Roku Express HD"
"R1D2WO6Q3IVZ86","Sunnyvale Reader","
  It seem Roku is incapable of actually providing service to all of the new customers the pandemic brought them. First problem: you must create a Roku account to use the device, but their website isn't working, customer service is off duty until the pandemic is over, and their online community is full of people having the same problems we are: Fill in the Create An Account screen, hit continue, data disappears. Try 6 different versions of your name, etc. AND STILL WON'T ALLOW YOU TO CREATE AN ACCOUNT. Based on their community pages, hundreds, if not thousands, are having the same problem.There's also the issue of their date collection practices: basically, according to the policy you must consent to, they will collect every bit of data transmitted over your wife, including from all your devices - phone, computers, anything on wifi - and sort it, track it and sell it.Best choice when it comes to Roku: don't buy one. If you did, return it if you can. Watching TV isn't worth what Roku takes from you.
","Reviewed in the United States on July 18, 2020","AVOID Roku!",1,"","1","Roku Express HD"
"R1VGFC9TMSV6O1","Margaret","
  So far, not bad for the price but the setup instructions were underwhelming.  From the TV screen, an activation code was sent to my  email.  Following instructions and on screen prompts, I inadvertently ended up ""creating an account"" which I did NOT want/need.  Next day found an email that says one does not need to creat an account.  WHHHAAT?  So information such as gender, age, DOB, credit card #, phone, address etc are now all in their system.  Maybe learning curve for me but....If you purchase this thing, be careful bc it was not clear about setting up streaming without the creation of an account.  Also was confusing/misleading in their promotion of ""free"" streaming  - but again, caveat emptor bc some of these seem to be during a ""trail"" period only.Miss Apple streaming.
","Reviewed in the United States on February 17, 2021","Apple to Roku?",1,"","1","Roku Express HD"
"R1CKXB3SYSWMWH","LouieD","
  Bought to use with Xfinity ""Beta"" app.  This app is little awkward -  you can't switch channels by going Channel up or down, the interface (with 2.4 Ghz  ) is slow and unwieldy.Picture quality was OK, but definitely not better than the latest Comcast box.If you are buying this to replace an Xfinity Comcast box, consider the above and get the 5 Ghz Roku..OK, got that out of the way.  Some pointers I learned the hard way.1 - I was using a TP-Link AC1750 router.  The Roku had lots of connection trubs, clipping out and then just quitting.  Little did I know that TP-Link had/has documented problems with their 2.4 Mhz bands in their routers - for real.  5 Mhz are exceptionally good.2 - I had an old ""slow"" Linksys router (which was replaced by the TP-Link) laying around.  I connected to the TP-Link as an access point and now use the Linksys with the 2.4 to connect the Roku.  Way better, with almost no interruptions.  Comcast program listings are still a little slow to come up.  Consider 5 Mhz.3- Buy the Roku that has the 5 Ghz  interface.  Probably worth the price.  And the TP-Link won't have problems on the 5 Ghz.Currently Roku Ultra/Stick/Stick+ are only models with 5 Ghz.
","Reviewed in the United States on April 19, 2020","OK, but go with the 5 Mhz model instead if you can afford it.  Don't use with Xfinity/Comcast.",3,"","1","Roku Express HD"
"R23MMQL4IBEK8J","ManofColor","
  I bought this ROKU player so that I could stream the local news and be able to watch without interference. WHY DOESN'T ROKU TELL YOU THAT FOR CERTAIN MODELS YOU HAVE NO CUSTOMER SERVICE HELP? WHY DOESN'T ROKU TELL YOU THAT NO ONE, I MEAN NO ONE CAN RECEIVE TECHNICAL HELP BECAUSE OF COVID-19. I BOUGHT THIS ROKU PLAYER ONLY FOR THIS THING TO BE STUCK ON SOFTWARE UPDATE. CODE 003. I CAN'T MOVE FORWARD. I CANNOT MOVE BACK. THEN YOU HAVE A PHONY CHATBOX THAT WANTS TO CHARGE $1 FOR HELP. I'VE OWNED A ROKU PLAYER BEFORE AND AS FAR AS I AM CONCERNED NOW I HATE ROKU, SEETHING WITH HATE, BECAUSE THEY JUST DON'T GIVE A DAMN ABOUT THEIR CUSTOMERS. I'M SENDING THIS PIECE OF EXCREMENT BACK!!!
","Reviewed in the United States on May 13, 2020","I SPENT MY MONEY ON THIS PIECE OF EXCREMENT?",1,"","1","Roku Express HD"
"RD337RSUUVFBZ","law prof","
  This controller uses IR, not wi-fi. So it takes control of my cable tv and makes it impossible to get cable tv. The only fix seems to be to disconnect the roku express every time I want to watch cable tv. Moreover, it pairs with my wi-fi Roku in another room, which now cannot be independently programmed. The lesson: get a wi-fi roku model, not the Roku express. It took me 33 days (today) to discover there is no fix, so it’s too late to return it to Amazon.  There should be a warning.
","Reviewed in the United States on February 19, 2021","Disaster: IR",1,"","1","Roku Express HD"
"R59ESO9OJYKKE","Kara G.","
  So, when I first got this, I was really excited. The reasons I gave this 2 stars, though, is because one, you have to be able to point the remote at the little box, which I didn't know, and for me, the Netflix app on here didn't work. i tried everything. I played with the settings on both the Netflix app and the Roku, restarted the Roku, undownloaded and downloaded the app (multiple times), took to the internet. Nothing I tried helped, and it didn't really help that all the articles and videos I watched are from 2-4 years ago. Then, when I tried to return it, on the first day UPS didn't pick it up like they were supposed to. I waited another day until I contacted Amazon. The next day when I contacted them, before I did, UPS knocked and when I went answer the door 30 seconds later, they were gone. They came the next day. It took 3 days when I should have taken 1. Overall, I would recommend than instead getting this, get a Amazon Fire TV Stick. I returned this and today I just got the new one. I am excited for that, as I have the older version and it still works, it just is getting old (we have had it since it came out) and has started freezing a little bit (I am just realizing how long this was, sorry about that...).
","Reviewed in the United States on June 25, 2020","If You Like Netflix, Don't Buy",2,"","1","Roku Express HD"
"R1KDI8UCYML75R","R C.","
  I just received this Roku player yesterday, and set aside some time to install and set it up today. I got it to more or less convert an older ""dumb"" TV into a ""smart"" TV for watching mostly Amazon Prime Video and Netflix in a bedroom. I didn't want to spend a lot of money, and didn't feel I would need anything advanced, so at the low price of about $25 I decided to give this a try.Aside from a bit of head-scratching trying to remember how to set a TV I hadn't used in years to display its HDMI inputs (not the Roku's fault), the installation and setup was quick and easy. I'd estimate that I spent a total of 30 minutes, which included the connection, signing the device into my wifi, the device updating itself, creating a free Roku account using the link supplied on the TV screen, and signing the device into my streaming services. I was also pleasantly surprised that I got some free channels from Roku. I didn't do it yet, but I may enable the feature that allows me to control the Roku with my iPhone.The player works like a charm and I couldn't be happier with it for the price. If you feel that you need your Roku remote to control your TV as well, you are going to have to bump up a couple of notches in price, but this simply was not a concern for me. If I had to make one very slight criticism of the product, it is that the small strip of double sided tape they supply for mounting the player wouldn't stick to anything for more than a minute or two. So I mounted my device using electrical tape, until I can get some better double sided tape.Be aware that there are some scam sites that will try to charge you an activation fee for your Roku. The instructions address this, and the problem can be avoided by using ONLY the link that appears on your TV setup screen from Roku for activation.
","Reviewed in the United States on January 4, 2021","Excellent Little Device For the Price",5,"","0","Roku Express HD"
"R2UNB5JUY9ZTUY","cs","
  I have a new-ish TV and a subscription to Netflix, but until I got this Roku I could only watch Netflix on my laptop. This Roku was very affordable and I'm happy with the results. The high-def picture quality is very good, and the remote is responsive and easy to use. Set-up was easy too.I have one major complaint, which is that Roku requires you to give them your credit card along with other personal information. It's part of the setup process and as far as I could tell there's no way to get to use it without setting up an account and giving them this info. I don't plan to buy any movies or subscriptions through Roku, just stream Netflix, so I don't expect them to ever charge my card. I hated going through all that registration and being forced to give the company that info. But I'm still giving it 4 stars because I've done some research and it's clear to me that there's no better option -- the alternatives from Google, Amazon, and Apple are as intrusive if not more; all things considered, this Roku is as simple, practical, and user-friendly as you'll get, so I recommend it.
","Reviewed in the United States on May 20, 2020","Convenient way to stream to TV",4,"","1","Roku Express HD"
"R3E8ZE74N5TJPF","The D.Z.A.","
  I have been using Roku devices 2013 I remember when I first got Roku 1... I canceled my cable 5 days later. Then I brought another Roku for the second TV in the bedroom. Here it is 2020 and I had to update my Roku. so I bought this one hooked it up to my TV it was so simple and it updates on its own when new content becomes available on Roku. I don't know what else to say that this has everything that I need I no longer need cable TV I do not miss it since I got my Roku back in 2013. I am a huge Roku believer I should be working for them as much as I turn people on to them over the last 7 years. If you are tired of buying DVDs save your money because it's probably here on Roku they all Lotto apps where you can rent movies for under $3 and watch them on your TV. I paid about $24 for this Roku. If you are tired of paying high cable bills get a streaming device from Roku they have several to choose from this one is an entry-level it was enough for me.
","Reviewed in the United States on July 5, 2020","Still using Roku after all these years",5,"","1","Roku Express HD"
"RYY8ZRKO4AVIH","Terry Hoshaw","
  This product is a scam.  You must buy their streaming movie channel.  Almost every channel cost money, your better off staying with TV supplier.  The sport channel are outrages in Price.  I will work with this product, but right now, I think it headed to trash.  .
","Reviewed in the United States on October 31, 2019","Scam!!!",1,"","1","Roku Express HD"
"R36KMC3EFALRI2","Sam Yee","
  The Roku express had a difficulty just getting setup. I plugged it in, and the ROKU logo would bounce up and down. I had to unplug and replug the ROKU to get it working again. This happened again if I paused too long trying to activate the account. I got it to work for a little while, and things were fine, but within 2 days, I got the boot loop again, and nothing would fix it. I unplugged, waited 30 seconds and replugged. I changed the HDMI cable and the port. I checked the tv with other casting devices to ensure the tv wasn't broken.I'm getting a replacement on the chance that the ROKU I got was defective, but it's disappointing that I had problems with setup right out of the box, and then complete failure 2 days later.
","Reviewed in the United States on August 7, 2020","Boot loop. Forced to exchange this",1,"","1","Roku Express HD"
"R1MA5TU32HDT2L","EFC","
  I only received this player yesterday so I haven't had time to really learn all the ins and outs and how to navigate my way around all the content, which is very impressive. I don't know what I expected, but I never realized just how much content there would be. With the exception of your local channels and some regional sports channels,  just about any channel or program and streaming service you might want to watch are here. If they aren't you can download the app for it. You also have the ability to watch free movies or rent them. First of all, everything you need to set up comes in the box. The player has a remote with batteries included, and an HDMI cable. You also have the option to either connect the power adapter or you can use the USB port on your TV if you have one. This eliminates more cords laying around. Set up is fast and easy. All you need is wireless internet and the player does all the work for you. It easily guides you through the set up process. It took maybe ten minutes to get through. The only complaint I have is the HDMI cable included is too short. I had to use a longer one I happened to have. It just isn't long enough to allow for the fact that different TVs have ports in different locations from one another. This is a minor problem, not really anything to keep you from buying this device. If you are sick of paying through the nose for cable or satellite and aren't concerned about missing your local channels and some sports channels then I highly recommend this player. You can play this along with your cable or satellite at the same time by just using the input button on your TV remote. If you want to have access to tons of content, this ROKU Express is a no-brainer. For the price you can't go wrong. I was somewhat suspect before I hooked it up but now I am very glad I made this decision. Buy one and start streaming.
","Reviewed in the United States on January 30, 2021","Excellent Substitute for Cable and Satellite at a Great Price",5,"","0","Roku Express HD"
"R376REO9PZPR1P","Amanda a","
  Absolutely awesome!! Omg I can’t believe it took me so long to get this, I have been using my laptop to watch Netflix and my Hulu and I hate having to always plug it in so I recently found out about Roku and I am hooked. Easy to install I absolutely love it I’m gonna buy another one for my living room. I did see some reviews about having to put your credit card information you do not have to do that in the initial set up you can hit skip and you don’t have to put your credit card information in it asked for your credit card information if you want to buy or rent movies. This is so awesome now I can watch my Netflix and Hulu all at the control of this amazing remote!
","Reviewed in the United States on December 4, 2020","Easy to work",5,"","1","Roku Express HD"
"R2ZYVONKWYTGHK","Brian M. Levine","
  Don't get me wrong. For $24, this device can turn any TV into a smart TV. I had to make the switch to Roku because I recently switched to an Internet version of Cable TV and the app didn't work on my fire stick or old AppleTV. I bought the $50 version and the $24 to compare them. On the surface, these appeared to have very similar features, but this one lacks an RF remote which means it requires an IR receiver (included, but clunky). The remote also lacked controls for the TV (power, volume) which means you still need your TV remote. It also lacked the voice control, which I didn't think would be a big deal, but makes the user interface a bit more painful. The Wifi also seems to be not as strong as the 4k. All in all, the interface is the same, but I would go with the more expensive one to get a better remote, better connectivity, and better streaming (4k vs. HD).
","Reviewed in the United States on July 22, 2020","I would buy the 4k version instead even though it is twice the price",3,"","1","Roku Express HD"
"R3S0LFCTD7D2PE","Kb","
  I got this yesterday, tried setting it up this morning and it did some automatic update that led the screen to be stuck on the bouncing logo. I tried everything from unplugging it for a bit, and using a pin to re set it, but nothing worked. Will be returning. Super disappointed.
","Reviewed in the United States on November 6, 2019","Didn’t even get to try it out",1,"","1","Roku Express HD"
"R1ZNEMZYFIRTR4","John A Waclawski","
  Great product for $24!  Does everything I need it to do..well hope it will.  I got it so I could watch Disney Plus on it when it is released.  Haven't seen the app for it yet, but it may not have dropped.  I'm sure it will.I gave it only 4 stars instead of 5 because it can't see my 5ghz signal from my router when the firestick sitting underneath it has no issues.  As of this writing the 2.4ghz hotspot it did find works okay but I'm worried I may not get the great quality I'm expecting.  I'm going to monitor this for a couple of weeks and report back.  But as of now, it's running well and was pretty easy to set up.  Not sure if there is a way to hook a wireless keyboard up to it or not, but that would have made adding all my streaming media accounts so much easier.Well worth the price!!!
","Reviewed in the United States on November 5, 2019","Can't go wrong with a Roku!",4,"","1","Roku Express HD"
"R2BWDC74VRTBJN","Amazon Customer","
  Update:I would buy 100 amazon fire sticks before  I would buy Roku.I refuse to be bullied into putting one of my credit cards in the virtual hands of this no contact, no support no responsibility company.A billing error, or flagrant overcharge would never be corrected by a bot.I would be a first rate chump to give it my credit card.I object that Roku activation now requires a credit card, that ***cannot be removed***.There is no protection against accidental purchase, such as a code.Accidental purchases seem to be part of this company's model.Both Prime Video and Comcast require extra steps and permissions for purchases. Credit cards can easily be removed from both.Roku no longer has a contact phone number or personal chat for assistance.Support instructions to remove a credit card is inaccurate. There is no ""remove card"" option, as stated. There would be no way to stop an accidental purchase.I got this to stream Xfinity, in my basement. There were tornado warnings. I wanted to watch the weather reports.I can still stream Xfinity on my tablet.This Roku was a bust.
","Reviewed in the United States on March 18, 2021","REQUIRES A CREDIT CARD THAT CAN'T BE REMOVED...EASY ACCIDENTAL PURCHASES...NO LIVE SUPPORT/HELP",1,"","0","Roku Express HD"
"R284KEG0OKJM1O","Amazon Customer","
  I spent 6 hours over two days attempting installation on two different Toshiba TV's with my streaming device, including watching available videos and help info.  I never was able to get beyond the Roku logo on my screen with one TV and the other one showed a picture one quarter of the screen size.  After several attempts reinstalling, and unable to contact a live person at Roku for assistance, I finally returned the item to Amazon. I received an email on 5/9/20 from Amazon saying I had been given the credit but it's not showing on my statement.  Now, adding insult to injury, I've wasted an hour with 3 different Amazon Customer Service people, including a so-called Specialist who disconnected my call.  The only consolation is that I chose to sell my Roku stock right after this experience and made 177% profit from it at its 52-week high. I then ordered the Amazon Fire Stick which I easily installed in a few minutes!  Even though Amazon's current Customer Service via telephone is inadequate, I will give them credit for a much better product for those who want to cut their cable service.
","Reviewed in the United States on May 28, 2020","Trouble installing & returning for Credit",1,"","1","Roku Express HD"
"RWLO4D4IV4WKH","Kay","
  I’ve bought two of these in the past few months. Neither will stay connected to the Internet. I have a new router and high speed Internet. The other 15 devices in my house have absolutely no problems, just these. The only solution is to restart the router- every single time I want to use this stupid thing. Their customer service just recommends what I already did and tried to blame my connection. Cannot recommend enough that you run from this company and their devices and purchase something else.
","Reviewed in the United States on October 17, 2020","Worthless",1,"","1","Roku Express HD"
"R2AUCF9NHRILV9","Grapeslayer","
  I purchased this for my daughter, however I probably didn't do my homework as I should have.For one, she already has a Roku TV, so the features on this remote were mute as to the streaming, because she already has all the items on her TV (so I did not rate the voice recognition part of this review).My bad!Also, I was sure this had a voice remote, but it did not, so this didn't have anything to offer that my daughter didn't already have.I don't think this is a bad product, it looks like it has a lot to offer.  I just need to do my homework better on these type of purchases!Overall, I feel confident that this product is good for what it has to offer!
","Reviewed in the United States on January 7, 2021","Looks like it's a good product",5,"","1","Roku Express HD"
"R13NCTP6Y4FU20","AP","
  This streaming stick is highly rated on Amazon. We decided to try using it for TV streaming instead of paying for cable boxes. I have had nothing but trouble with it. I'm pretty tech savvy, and have run all the troubleshooting, adjusted my modem settings, etc, etc. It continually drops the connection to the WiFi. We have an extremely fast connection, and I've speed tested the connection with my computer at each location of a Roku. Even the Roku says the connection is excellent when it's connected. We don't have issues with any other WiFi connected device in the house. We originally selected the Roku because the Xfinity Stream app was not available for our Fire Sticks. Well, now, a month later, it is, and the Fire Stick seems to be working perfectly, so I have no other conclusion to draw than it is the Roku Express. We purchased 3 of them at one time, and all of them disconnect regularly, even the one 12 feet away from the modem. Even though this device is getting great review on Amazon, if you google the problem, you will find endless complaints about it dropping the connection. I wish I could return them and get my money back.
","Reviewed in the United States on February 12, 2021","Think Twice",2,"","0","Roku Express HD"
"R3GQ4FWIE4AGFO","Heather Froman","
  Others have stated there is an activation fee. There isn't. You simply open the link they send you in the email. Make sure it's the right site and not some scam site that some seem to have come across by clicking the wrong link. It will ask for a credit card, most things do if there are things that may be rented or purchased. I didn't look to see if you had to do this or not because we use several streaming services so they would need it anyways. It does not charge you anything unless you buy something while using the roku. As to the issue of it only showing in a corner and not filling the screen. When you first set it up, it asks for screen resolution. 1080 was to big so I simply said pick another setting, it allowed me to pick 720 and it's fine. I think our tv is a 50 inch. I'm not sure of the issues that others encountered, except that they seem to be user end issues and not product issues. Roku can't be blamed for someone searching for a link and the user clicking on a scam website that was obviously set up to seem like the roku site. Just users need to beware and not fall for scams. Instead of searching type the link exactly as they tell you. Pay attention when you set it up so you pick the right settings. Don't be in a hurry to get to the home screen.  I don't know about the internet issues some seem to have. Not everyone will have the same experience. If you want headphones and voice control well you have to pay the extra money for them. This works for streaming. Its not meant to control all of your electronics. It does what is stated. It streams the most popular streaming services and that's it. I'm happy with it.
","Reviewed in the United States on December 18, 2020","It does what it says, Streams",5,"","0","Roku Express HD"
"R2XZ3RBTNS1OHO","Clark Kent","
  I already had 3 firesticks for my other tvs and decided to try this on a 4th tv. Roku makes you give them all your personal info as well as credit card. Obviously they are trying to pull you into their ""sphere"" so they can keep soaking you. However, this remote took 2 hours to load the stations and then was too slow to load causing buffering issues--none of which I have with the firesticks. Shame on Roku for allowing such a weak product to have their name on it. It went right back and I ordered another firestick (which has Alexa built in anyway). It's a whole $11 more.
","Reviewed in the United States on June 8, 2020","It's cheap for a reason",1,"","1","Roku Express HD"
"R2N6BLNHSQGY6C","Matt McCann","
  I have this unit literally 10 feet from a modern, high speed router operating at both 2 and 5 GHz and a fiber optic connection to the internet. Wireless at my house screams for every device except for one; this Roku. I constantly get warnings about a slow connection. I'm at wit's end; I've gone into the 'secret' menu and disabled/enabled network ping. I've moved it up, down, around the room. Doesn't matter. Slow connection to the internet; yet every other device I test gets between 80-90 Mbps. So wishing I had purchased one with an Ethernet port. Maybe it would help if this thing had an external antenna connection, I don't know.
","Reviewed in the United States on March 10, 2020","Wireless performance issue",2,"","1","Roku Express HD"
"R343S3RMHN9NO4","Terrisia Robinson","
  RETURNING ITEMS! Not HD with it's poor picture quality; basic, limited, & quite useless remote which makes multiple remotes necessary. You cannot power the TV on/off, control the volume, nor access options easily with this remote. Can't pause live TV through this device either. This technology performs as if it were manufactured in 1998, NOT 2018.I bought this device (2 actually) to save $ on my Xfinity cable bill. Per Xfinity customer service rep, I could use a Roku device to stream Xfinity in lieu of leasing their standard receivers for $10/mo + taxes each. The poor, pre-plasma/LED/HD picture quality on my 1080p HD TV, toggling between remotes, and jumping all over the place to get to 1 app is purely frustrating. I will continue to pay $20+ per month for my Xfinity receivers.
","Reviewed in the United States on July 25, 2020","Poor technology seems outdated - 2 decades outdated",1,"","1","Roku Express HD"
"R1B9DQQ3V2Z3WB","SAR","
  I resisted buying a Roku because I had heard that their privacy policies were terrible. But they do allow you to shut off some of their data grabbing.This works fine for the Netflix and Amazon Prime streaming I do. They constant nag you to buy additional channels. And, they keep adding channels to the home screen that they hope will entice you. But you can delete them.I used their customer service once, during set up. I wanted to create an account without giving them a credit card. I had read that could be done.The agent who was helping me was very poorly informed. He just kept repeating that the card information could be removed after I had completed set up. (Uh huh...) I had to ask many times to speak to a supervisor. It took a good 45 minutes listening to incorrect information before I finally was connected. The supervisor quickly explained the simple steps to set up without a credit card.So, I would rate Roku as a company with less than honest business practices. But, I was able to (finally) use it without giving them my credit card info.
","Reviewed in the United States on January 22, 2021","It does the job",3,"","0","Roku Express HD"
"R2ER7XB8V0K2GA","Sapphire","
  Until this past week, I had been using two 2010 Roku devices on two Sony Bravia TVs purchased in 2008.  Apps the past year were becoming too slow to load. Purchased two Roku Express devices last week for my two TVs and WOW!--am very impressed with how fast everything now loads. I didn't have to use the HDMI cable that came with them for I just used the two I had already plugged into my old Rokus.  Set up was fast and easy for this senior lady and there was NO activation fee. Directions on the accompanying manual were simple with pictures showing how easy it all is to set up. I am VERY happy I made this inexpensive software upgrade. Very, very happy. Everything loads so much faster now.
","Reviewed in the United States on November 19, 2020","Could NOT be more pleased",5,"","1","Roku Express HD"
"RFQ40AVONPBWL","cnmbfa","
  I bought this as a gift for family member. Roku allows you to have access to all sorts of streaming services (PBS, NBC, HBO Max, Disney, Nat Geo, CBS, Showtime, and more) all from one starting point. Yers, you have to pay for most, but not all. While I don’t use the free ones as much, they are at least Ok and it is possible to use this device to watch a lot of TV at little or no cost. It is fairly easy to find your way around.I use Sling to access most of what I want and have a package that includes CNN and MSNBC, plus lots of kids stuff, FX and FXX. You can get Spanish language programming and package heavy on sports.Only issue is that if you plug headphones into the jack on the remote, you will go through batteries quickly.  If you are worried about losing the remote, or if you want more than one remote. Download the app to your phone. That will make it into a 2nd or 3rd remote.Setting it up is simple. Just connect it and follow prompts on the screen.
","Reviewed in the United States on April 3, 2021","I’ve been using Roku for years—great way to cut the cord.",5,"","0","Roku Express HD"
"R1BG8UYSVT2K1I","Patman","
  I absolutely HATE that I have to give Roku a credit card number.  I have no plans to ever use Roku to purchase anything.I do not want to give a credit card number to anyone if it's not necessary.The product itself is fine, at least so far.  But the product doesn't work without a Roku account, and that requires a credit card.  So, my rating is a result of what is required to make this thing work.I will be replacing it as soon as I can find another solution.
","Reviewed in the United States on December 26, 2019","credit card",2,"","1","Roku Express HD"
"R1B9WXHZLOO9W3","cj0720","
  This is the 3rd ROKU  I've purchased through Amazon and up until now I've been thoroughly pleased with the ease of setup and the operation of the device..  This Time, during setup, after I entered the code displayed on the screen an ""error"" message displayed I was told  NOT to request a new code but to call number shown to get new code and assistance with setting up ..... WELL big mistake!!! Do not get scammed like I did...  I was told that after June 3, 2020 ROKU is requiring all Users to signup for an annual plan for $149 or the Lifetime Plan for $199....  Well after 2 hours of back and forth..  my main objective was to set up my new Roku...  I fell for the Scam...  paying the $199...  immediately I received an Invoice and then was redirected to PayPal to pay the fee...  I tried to pay with my Credit Card knowing I had some protection if I was dissatisfied....  Well, that didn't work,  as they wanted you to pay with your Debit card....  Thankfully I was not successful getting the transaction to process with PayPal so the phony scammer processed the transaction with my credit card...  After completing the transaction I did not have a good feeling about the whole experience so I then went to the ROKU website and right away I read that ""ROKU does not charge fees for setup or use of the device,  if you have been charged fees YOU HAVE BEEN SCAMMED""!....  Long story I know but I immediately disputed the transaction on my credit card..  When I tried to contact the ""Customer Service"" number to cancel the ""Lifetime Membership"", which I was told I could at any time....  no answer..  or they blocked by cell number....  I setup new User ID's and passwords, cleared out the ROKU device to the Factory Settings and was able to go through the normal setup process without any issues.....  Thank You!
","Reviewed in the United States on August 15, 2020","Happy with ROKU but not being scammed by Software Company during setup",5,"","1","Roku Express HD"
"R4L9ZIT4QR44H","Michael M.","
  For the Roku product line, you certainly can't beat the price. It's a minimum-frills device, perfect for the budget-conscious or persons needing a streamer for an older, smaller 720 or 1080 TV screen. (It does not deliver UHD.) One thing to note: it only connects to WiFi thru the 2.4GHz band. In my house, I have 2.4GHz and 5GHz dual band routers, and the networks have the same SSID/passwords on both bands. If attempting to control the Roku via their iOS app and my phone is connected to the 5GHz band, it can't ""see"" the Roku on the 2.4GHz band and gives a connection error. (What's odd is the individual channel control apps like YouTube, Netflix etc. all seem to find the Roku fine.) An internet search for this issue yielded a support page that advised this could be encountered.
","Reviewed in the United States on December 14, 2019","Beware to dual-band router users",4,"","1","Roku Express HD"
